payment_id,amount,payment_method,failure_reason,previous_successful_payments,previous_failed_payments,retry_count,customer_success_rate,hour_of_payment,customer_tenure_days,recovery_action,recovered,recovered_amount
PAY_01069,616,Card,Insufficient Funds,4,1,0,0.667,0,953,UPI Link,0,0
PAY_01070,3240,UPI,User Abandoned,8,2,0,0.727,19,850,Reminder,0,0
PAY_01071,3948,Net Banking,Technical Error,5,3,1,0.556,20,435,Retry,1,3948
PAY_01072,2018,Card,User Abandoned,5,1,0,0.714,8,139,Reminder,0,0
PAY_01073,1965,Net Banking,Insufficient Funds,13,1,0,0.867,21,683,Reminder,1,1965
PAY_01074,15576,UPI,Bank Timeout,5,1,0,0.714,10,693,Reminder,0,0
PAY_01075,1653,Wallet,Card Declined,6,2,0,0.667,20,279,UPI Link,1,1653
PAY_01076,9135,Wallet,Network Error,8,1,0,0.8,14,848,Reminder,0,0
PAY_01077,23848,UPI,Network Error,8,3,0,0.667,18,1485,Retry,1,23848
PAY_01078,6390,UPI,Bank Timeout,9,0,1,0.9,21,680,UPI Link,1,6390
PAY_01079,8839,Net Banking,Insufficient Funds,9,0,0,0.9,8,64,Reminder,0,0
PAY_01080,2289,Wallet,User Abandoned,8,0,1,0.889,5,1170,UPI Link,1,2289
PAY_01081,6106,Card,Network Error,12,2,0,0.8,9,1445,UPI Link,1,6106
PAY_01082,1818,UPI,Technical Error,15,5,1,0.714,2,1018,UPI Link,0,0
PAY_01083,9272,Net Banking,Card Declined,9,3,0,0.692,6,1076,UPI Link,0,0
PAY_01084,1932,UPI,Technical Error,3,1,0,0.6,6,190,Retry,1,1932
PAY_01085,5470,UPI,Card Declined,9,0,1,0.9,4,390,UPI Link,0,0
PAY_01086,13293,Wallet,User Abandoned,7,2,1,0.7,9,671,Reminder,1,13293
PAY_01087,7128,UPI,Network Error,5,4,2,0.5,4,421,UPI Link,0,0
PAY_01088,5591,Wallet,Card Declined,5,1,2,0.714,16,238,UPI Link,0,0
PAY_01089,3158,UPI,User Abandoned,8,3,1,0.667,2,683,Reminder,1,3158
PAY_01090,3464,UPI,Insufficient Funds,12,3,1,0.75,21,640,Reminder,0,0
PAY_01091,4219,Net Banking,User Abandoned,10,2,0,0.769,10,411,Reminder,1,4219
PAY_01092,2899,Net Banking,Network Error,9,4,0,0.643,14,1375,Retry,0,0
PAY_01093,1880,Card,Bank Timeout,5,3,0,0.556,3,32,Reminder,0,0
PAY_01094,3239,UPI,Bank Timeout,8,1,1,0.8,11,1126,Retry,1,3239
PAY_01095,1128,Card,User Abandoned,12,1,0,0.857,18,502,Reminder,1,1128
PAY_01096,4125,Net Banking,Network Error,10,2,0,0.769,17,909,Retry,1,4125
PAY_01097,500,UPI,Card Declined,4,5,2,0.4,1,217,UPI Link,0,0
PAY_01098,10594,UPI,Card Declined,9,0,1,0.9,5,1444,UPI Link,1,10594
PAY_01099,27778,Wallet,Network Error,5,4,0,0.5,9,681,UPI Link,0,0
PAY_01100,1761,UPI,Card Declined,9,0,1,0.9,4,191,Reminder,0,0
PAY_01101,7295,Wallet,Insufficient Funds,6,0,1,0.857,9,1402,UPI Link,1,7295
PAY_01102,10089,Wallet,Card Declined,12,1,0,0.857,7,295,Reminder,0,0
PAY_01103,8654,Net Banking,Technical Error,9,1,1,0.818,5,1433,Reminder,1,8654
PAY_01104,4143,Net Banking,Technical Error,3,4,1,0.375,15,62,Retry,1,4143
PAY_01105,1736,UPI,Technical Error,12,2,1,0.8,14,350,Retry,1,1736
PAY_01106,6248,Net Banking,Network Error,13,3,1,0.765,4,1041,Retry,1,6248
PAY_01107,1579,UPI,Technical Error,11,0,1,0.917,20,146,UPI Link,1,1579
PAY_01108,3981,Wallet,Card Declined,9,2,1,0.75,13,489,UPI Link,0,0
PAY_01109,2239,Card,Card Declined,9,3,1,0.692,2,698,UPI Link,1,2239
PAY_01110,3651,Wallet,Card Declined,10,2,1,0.769,10,1116,UPI Link,1,3651
PAY_01111,3264,Card,User Abandoned,4,2,2,0.571,2,1458,UPI Link,0,0
PAY_01112,29659,Wallet,Insufficient Funds,5,1,1,0.714,19,949,Reminder,0,0
PAY_01113,11642,UPI,Card Declined,5,3,0,0.556,9,832,UPI Link,0,0
PAY_01114,1741,UPI,User Abandoned,12,3,1,0.75,12,671,Reminder,1,1741
PAY_01115,3343,UPI,Insufficient Funds,8,0,0,0.889,4,1190,Retry,1,3343
PAY_01116,2145,UPI,Bank Timeout,6,1,2,0.75,4,928,UPI Link,1,2145
PAY_01117,4623,Wallet,Network Error,8,2,1,0.727,14,401,Retry,1,4623
PAY_01118,2890,Net Banking,Technical Error,8,2,1,0.727,21,624,Reminder,1,2890
PAY_01119,696,Wallet,User Abandoned,7,0,0,0.875,2,1194,Reminder,1,696
PAY_01120,3351,Wallet,Bank Timeout,8,3,0,0.667,1,757,Reminder,1,3351
PAY_01121,5659,UPI,Insufficient Funds,5,6,2,0.417,17,736,Reminder,0,0
PAY_01122,706,Net Banking,Insufficient Funds,6,1,0,0.75,13,1439,UPI Link,0,0
PAY_01123,1768,Net Banking,User Abandoned,6,2,1,0.667,12,782,Reminder,0,0
PAY_01124,1449,Card,User Abandoned,9,0,0,0.9,15,285,Reminder,1,1449
PAY_01125,584,Wallet,Technical Error,7,3,1,0.636,4,591,Reminder,1,584
PAY_01126,3597,Card,Bank Timeout,5,1,0,0.714,2,1328,Retry,1,3597
PAY_01127,2539,Wallet,User Abandoned,13,1,1,0.867,4,174,Reminder,0,0
PAY_01128,2378,Wallet,Card Declined,5,1,2,0.714,19,872,UPI Link,1,2378
PAY_01129,3229,Wallet,Network Error,7,1,1,0.778,17,922,Retry,1,3229
PAY_01130,2613,Card,Bank Timeout,9,1,1,0.818,19,16,Retry,1,2613
PAY_01131,4798,Card,User Abandoned,8,4,1,0.615,8,842,UPI Link,0,0
PAY_01132,12153,Net Banking,Insufficient Funds,11,3,0,0.733,18,990,UPI Link,0,0
PAY_01133,3562,UPI,Network Error,4,1,1,0.667,22,164,Retry,0,0
PAY_01134,3104,Net Banking,Card Declined,5,1,1,0.714,2,1072,Reminder,0,0
PAY_01135,4265,UPI,Bank Timeout,14,2,1,0.824,20,1360,Reminder,0,0
PAY_01136,963,UPI,User Abandoned,7,4,2,0.583,17,1188,Reminder,0,0
PAY_01137,6990,UPI,Technical Error,9,0,1,0.9,0,961,Retry,1,6990
PAY_01138,7120,Wallet,Network Error,4,0,2,0.8,10,863,Reminder,1,7120
PAY_01139,5500,Net Banking,Technical Error,7,2,0,0.7,1,1424,Reminder,0,0
PAY_01140,812,Net Banking,User Abandoned,17,1,1,0.895,8,126,UPI Link,1,812
PAY_01141,2599,Card,Network Error,5,5,0,0.455,21,598,UPI Link,1,2599
PAY_01142,564,UPI,Technical Error,13,1,1,0.867,2,260,Retry,1,564
PAY_01143,5499,Net Banking,Technical Error,7,4,0,0.583,19,576,Retry,1,5499
PAY_01144,4038,Net Banking,Insufficient Funds,6,3,2,0.6,3,1237,Reminder,0,0
PAY_01145,3228,Card,User Abandoned,11,1,1,0.846,11,360,Reminder,0,0
PAY_01146,10898,Card,Card Declined,9,5,0,0.6,16,68,UPI Link,1,10898
PAY_01147,6838,UPI,Bank Timeout,10,2,1,0.769,4,1016,UPI Link,0,0
PAY_01148,6613,Wallet,Card Declined,8,2,0,0.727,21,902,Reminder,1,6613
PAY_01149,2588,Card,Bank Timeout,5,4,1,0.5,23,707,Retry,1,2588
PAY_01150,4628,Net Banking,Insufficient Funds,7,1,0,0.778,5,951,Reminder,1,4628
PAY_01151,2467,Net Banking,Card Declined,9,2,2,0.75,17,479,UPI Link,0,0
PAY_01152,4276,Wallet,Card Declined,8,3,0,0.667,4,1087,Reminder,0,0
PAY_01153,1404,UPI,Technical Error,11,2,1,0.786,12,1390,Retry,1,1404
PAY_01154,2040,UPI,Insufficient Funds,6,3,1,0.6,20,725,Retry,0,0
PAY_01155,2948,Wallet,Network Error,4,5,2,0.4,8,687,Reminder,0,0
PAY_01156,4549,UPI,Technical Error,2,4,2,0.286,18,802,UPI Link,0,0
PAY_01157,3628,Card,User Abandoned,3,3,2,0.429,18,400,Reminder,0,0
PAY_01158,2649,Card,Technical Error,6,2,1,0.667,0,1378,Retry,1,2649
PAY_01159,3912,UPI,Insufficient Funds,6,2,1,0.667,3,1076,Reminder,0,0
PAY_01160,1996,Wallet,Technical Error,7,1,0,0.778,23,581,Retry,1,1996
PAY_01161,2623,UPI,Insufficient Funds,11,1,1,0.846,2,117,Retry,0,0
PAY_01162,1182,Card,Network Error,12,3,2,0.75,3,1451,Retry,0,0
PAY_01163,23540,UPI,Network Error,11,1,0,0.846,12,1345,UPI Link,1,23540
PAY_01164,1162,Card,Insufficient Funds,9,3,2,0.692,5,519,Reminder,0,0
PAY_01165,5612,UPI,User Abandoned,5,2,1,0.625,8,875,UPI Link,1,5612
PAY_01166,1587,Net Banking,Technical Error,7,0,0,0.875,2,568,UPI Link,1,1587
PAY_01167,14032,Wallet,Card Declined,6,1,0,0.75,1,529,Retry,1,14032
PAY_01168,1155,Net Banking,Bank Timeout,8,2,1,0.727,2,1008,Reminder,1,1155
PAY_01169,22035,Card,Network Error,11,3,1,0.733,5,1322,Retry,0,0
PAY_01170,1455,Card,Network Error,10,3,1,0.714,6,1258,Retry,1,1455
PAY_01171,1559,Wallet,User Abandoned,10,5,0,0.625,3,72,Reminder,1,1559
PAY_01172,3438,Net Banking,Card Declined,10,3,0,0.714,15,305,UPI Link,0,0
PAY_01173,8840,UPI,Insufficient Funds,4,4,2,0.444,12,546,Reminder,1,8840
PAY_01174,2506,Net Banking,Card Declined,13,1,1,0.867,0,1056,Reminder,1,2506
PAY_01175,661,Wallet,Card Declined,8,3,1,0.667,12,1491,Reminder,1,661
PAY_01176,7311,UPI,Network Error,7,3,0,0.636,0,788,Reminder,0,0
PAY_01177,1438,Wallet,Insufficient Funds,6,4,1,0.545,17,736,Reminder,1,1438
PAY_01178,200,Net Banking,Card Declined,5,1,0,0.714,20,1326,UPI Link,1,200
PAY_01179,4538,Net Banking,Insufficient Funds,9,3,1,0.692,9,1327,Reminder,0,0
PAY_01180,5640,UPI,Card Declined,9,4,2,0.643,6,613,UPI Link,1,5640
PAY_01181,4364,UPI,User Abandoned,13,1,2,0.867,11,997,Reminder,1,4364
PAY_01182,1275,Wallet,User Abandoned,6,3,0,0.6,4,74,Reminder,1,1275
PAY_01183,8263,Card,Card Declined,13,2,1,0.812,2,1108,UPI Link,1,8263
PAY_01184,4872,Wallet,Network Error,9,2,1,0.75,0,76,Retry,1,4872
PAY_01185,7107,Net Banking,User Abandoned,13,3,0,0.765,12,243,Reminder,1,7107
PAY_01186,1725,Wallet,User Abandoned,8,1,1,0.8,4,1187,Reminder,0,0
PAY_01187,18585,UPI,Insufficient Funds,13,1,2,0.867,4,1002,UPI Link,0,0
PAY_01188,4919,Wallet,Network Error,6,1,0,0.75,7,1437,Retry,1,4919
PAY_01189,25292,UPI,Bank Timeout,7,8,2,0.438,1,630,UPI Link,0,0
PAY_01190,10324,UPI,Card Declined,8,2,1,0.727,5,1211,UPI Link,1,10324
PAY_01191,2262,UPI,Insufficient Funds,8,3,1,0.667,19,1261,Reminder,1,2262
PAY_01192,802,Card,Card Declined,10,2,0,0.769,23,1390,UPI Link,1,802
PAY_01193,5636,UPI,User Abandoned,7,3,1,0.636,17,282,Reminder,1,5636
PAY_01194,7563,Card,Insufficient Funds,6,2,1,0.667,5,688,Reminder,0,0
PAY_01195,5547,Net Banking,Bank Timeout,7,3,1,0.636,5,1427,Retry,1,5547
PAY_01196,8776,Card,Card Declined,7,2,0,0.7,18,84,UPI Link,1,8776
PAY_01197,2858,Wallet,Bank Timeout,11,5,0,0.647,15,166,Retry,0,0
PAY_01198,1989,Card,Insufficient Funds,9,5,2,0.6,20,1216,Retry,1,1989
PAY_01199,1358,Wallet,User Abandoned,7,3,1,0.636,22,260,Reminder,0,0
PAY_01200,1451,Net Banking,Network Error,15,0,1,0.938,13,490,Reminder,0,0
PAY_01201,1541,UPI,Network Error,8,2,0,0.727,22,1024,Retry,0,0
PAY_01202,8558,UPI,User Abandoned,8,1,0,0.8,11,858,Reminder,1,8558
PAY_01203,7335,Card,Bank Timeout,5,1,0,0.714,16,196,Retry,1,7335
PAY_01204,3971,Card,Card Declined,6,6,2,0.462,21,427,UPI Link,0,0
PAY_01205,864,Card,Insufficient Funds,8,4,0,0.615,21,972,UPI Link,0,0
PAY_01206,8646,Card,User Abandoned,10,4,0,0.667,1,1321,Reminder,0,0
PAY_01207,5157,Card,Card Declined,11,1,0,0.846,10,1264,Reminder,1,5157
PAY_01208,4330,Wallet,Insufficient Funds,10,8,0,0.526,23,108,Retry,0,0
PAY_01209,5198,Card,Bank Timeout,10,2,0,0.769,15,1055,Retry,1,5198
PAY_01210,7895,Card,User Abandoned,11,1,1,0.846,18,1188,Reminder,1,7895
PAY_01211,710,Card,User Abandoned,10,1,2,0.833,10,472,UPI Link,0,0
PAY_01212,1857,Net Banking,Bank Timeout,6,4,0,0.545,7,845,UPI Link,1,1857
PAY_01213,17133,Wallet,Bank Timeout,9,3,0,0.692,15,1199,Retry,1,17133
PAY_01214,47722,Wallet,Bank Timeout,11,2,0,0.786,19,932,Retry,1,47722
PAY_01215,3724,Net Banking,Bank Timeout,4,3,1,0.5,23,398,Retry,1,3724
PAY_01216,1676,Net Banking,Bank Timeout,9,3,0,0.692,4,66,Retry,1,1676
PAY_01217,631,UPI,Technical Error,9,1,0,0.818,3,954,Retry,1,631
PAY_01218,5692,Card,Technical Error,10,5,0,0.625,9,1237,Retry,0,0
PAY_01219,14232,Card,Network Error,3,1,1,0.6,7,178,Retry,1,14232
PAY_01220,486,Wallet,Bank Timeout,12,1,1,0.857,15,948,Retry,1,486
PAY_01221,4286,Wallet,User Abandoned,9,1,0,0.818,7,671,Reminder,1,4286
PAY_01222,12035,Card,Network Error,12,1,0,0.857,18,11,Retry,1,12035
PAY_01223,1517,UPI,Insufficient Funds,12,1,1,0.857,23,1033,Reminder,1,1517
PAY_01224,1780,Wallet,Card Declined,10,4,2,0.667,3,927,UPI Link,0,0
PAY_01225,2348,UPI,Network Error,11,1,0,0.846,22,1499,Retry,1,2348
PAY_01226,11985,Card,Bank Timeout,4,3,0,0.5,9,490,Retry,1,11985
PAY_01227,2915,UPI,Insufficient Funds,7,0,1,0.875,21,625,Reminder,1,2915
PAY_01228,3331,Wallet,Network Error,9,1,2,0.818,18,50,Retry,1,3331
PAY_01229,4586,Wallet,Bank Timeout,7,1,2,0.778,12,379,UPI Link,1,4586
PAY_01230,3352,Net Banking,User Abandoned,5,3,1,0.556,22,1298,Reminder,1,3352
PAY_01231,834,UPI,Card Declined,7,1,2,0.778,10,1088,UPI Link,1,834
PAY_01232,1268,Wallet,Technical Error,7,2,2,0.7,19,1111,UPI Link,0,0
PAY_01233,6851,Card,User Abandoned,8,1,0,0.8,19,688,UPI Link,1,6851
PAY_01234,3390,UPI,Network Error,12,5,2,0.667,11,106,Reminder,0,0
PAY_01235,7880,Net Banking,Card Declined,16,0,1,0.941,1,749,UPI Link,1,7880
PAY_01236,3284,UPI,Network Error,10,8,2,0.526,6,284,Retry,1,3284
PAY_01237,13013,Card,Network Error,2,2,0,0.4,20,980,UPI Link,1,13013
PAY_01238,2904,Card,User Abandoned,9,1,0,0.818,10,723,UPI Link,1,2904
PAY_01239,3204,Wallet,Technical Error,6,1,0,0.75,2,764,Retry,1,3204
PAY_01240,3253,Wallet,Network Error,7,3,1,0.636,3,963,UPI Link,1,3253
PAY_01241,5729,Net Banking,Card Declined,13,1,1,0.867,11,1379,Retry,0,0
PAY_01242,3940,UPI,Bank Timeout,7,2,1,0.7,2,165,Retry,1,3940
PAY_01243,10383,Card,Technical Error,6,4,0,0.545,3,338,Retry,1,10383
PAY_01244,4362,Card,Card Declined,6,3,0,0.6,6,1067,Retry,0,0
PAY_01245,3687,UPI,Technical Error,10,2,1,0.769,21,1109,Reminder,0,0
PAY_01246,683,Wallet,Technical Error,11,1,1,0.846,14,1321,Retry,1,683
PAY_01247,6193,Card,Insufficient Funds,8,2,0,0.727,7,1065,UPI Link,0,0
PAY_01248,5050,Wallet,Network Error,7,3,0,0.636,20,1324,UPI Link,1,5050
PAY_01249,1769,Wallet,Network Error,4,2,2,0.571,22,1086,UPI Link,0,0
PAY_01250,778,Wallet,Card Declined,8,1,0,0.8,18,271,Reminder,0,0
PAY_01251,9308,Net Banking,Bank Timeout,4,4,0,0.444,7,992,Retry,0,0
PAY_01252,746,Net Banking,Insufficient Funds,5,2,0,0.625,11,583,UPI Link,1,746
PAY_01253,2032,Card,Network Error,8,2,0,0.727,22,1097,Retry,0,0
PAY_01254,2589,Card,User Abandoned,9,2,2,0.75,21,315,Reminder,1,2589
PAY_01255,1488,UPI,Insufficient Funds,9,1,0,0.818,18,260,Reminder,1,1488
PAY_01256,4461,Net Banking,Bank Timeout,3,2,0,0.5,17,1449,Retry,1,4461
PAY_01257,12371,Net Banking,Technical Error,7,1,0,0.778,11,919,Retry,0,0
PAY_01258,2567,Card,Network Error,11,1,0,0.846,3,52,Retry,1,2567
PAY_01259,3947,Wallet,Bank Timeout,8,2,1,0.727,10,320,Retry,0,0
PAY_01260,633,Net Banking,User Abandoned,12,1,2,0.857,9,971,UPI Link,0,0
PAY_01261,406,Card,Network Error,4,3,2,0.5,14,694,UPI Link,0,0
PAY_01262,4782,Wallet,Insufficient Funds,4,1,0,0.667,21,1129,Reminder,0,0
PAY_01263,5882,UPI,Card Declined,7,3,1,0.636,7,914,UPI Link,1,5882
PAY_01264,2557,Net Banking,Insufficient Funds,12,2,1,0.8,20,400,UPI Link,1,2557
PAY_01265,4160,Card,Technical Error,8,0,0,0.889,0,172,Retry,1,4160
PAY_01266,14669,Wallet,User Abandoned,7,1,2,0.778,2,1049,Reminder,0,0
PAY_01267,993,Wallet,Technical Error,7,4,1,0.583,19,1048,Reminder,1,993
PAY_01268,4120,Net Banking,Card Declined,10,3,0,0.714,22,876,UPI Link,1,4120
PAY_01269,5745,Net Banking,Insufficient Funds,11,1,0,0.846,11,720,Reminder,0,0
PAY_01270,2918,Wallet,Network Error,19,0,0,0.95,6,1491,UPI Link,0,0
PAY_01271,7807,Wallet,Card Declined,6,0,0,0.857,5,1491,Retry,0,0
PAY_01272,5219,Wallet,User Abandoned,11,6,1,0.611,4,1203,UPI Link,0,0
PAY_01273,841,Card,Bank Timeout,9,1,0,0.818,15,1076,Reminder,0,0
PAY_01274,12611,UPI,Network Error,5,2,1,0.625,2,14,Retry,1,12611
PAY_01275,1340,Net Banking,Card Declined,5,1,0,0.714,17,947,Reminder,1,1340
PAY_01276,4328,Card,Bank Timeout,4,7,0,0.333,12,593,Retry,1,4328
PAY_01277,17111,UPI,Technical Error,11,2,1,0.786,9,1012,Retry,1,17111
PAY_01278,2776,Wallet,Bank Timeout,11,3,0,0.733,0,316,Retry,0,0
PAY_01279,6455,Wallet,Insufficient Funds,8,3,2,0.667,21,590,Reminder,0,0
PAY_01280,9065,Wallet,User Abandoned,4,1,2,0.667,7,59,Reminder,1,9065
PAY_01281,1940,Net Banking,Card Declined,14,0,0,0.933,19,741,UPI Link,1,1940
PAY_01282,5484,Wallet,Technical Error,7,3,2,0.636,21,975,Retry,1,5484
PAY_01283,1508,UPI,Technical Error,12,0,1,0.923,23,1179,Retry,1,1508
PAY_01284,12673,Net Banking,Bank Timeout,6,0,1,0.857,1,300,Retry,1,12673
PAY_01285,1847,Card,Technical Error,4,3,0,0.5,1,559,Retry,1,1847
PAY_01286,4513,Net Banking,Insufficient Funds,8,2,0,0.727,9,1085,UPI Link,0,0
PAY_01287,2715,UPI,Network Error,9,0,0,0.9,20,376,UPI Link,1,2715
PAY_01288,1259,Card,Network Error,9,2,0,0.75,10,1403,UPI Link,0,0
PAY_01289,5230,Net Banking,User Abandoned,9,3,2,0.692,22,743,Reminder,0,0
PAY_01290,1967,Net Banking,Bank Timeout,8,1,0,0.8,4,1062,Retry,1,1967
PAY_01291,9247,Wallet,Card Declined,10,7,0,0.556,5,210,UPI Link,1,9247
PAY_01292,6523,Card,Bank Timeout,7,0,1,0.875,19,1413,UPI Link,1,6523
PAY_01293,959,UPI,Card Declined,7,3,1,0.636,2,239,Reminder,0,0
PAY_01294,11564,UPI,Card Declined,10,0,0,0.909,9,1416,UPI Link,1,11564
PAY_01295,1792,Wallet,Network Error,8,4,1,0.615,10,353,UPI Link,1,1792
PAY_01296,5566,UPI,User Abandoned,15,2,0,0.833,7,264,UPI Link,1,5566
PAY_01297,770,Card,User Abandoned,4,2,0,0.571,9,257,Reminder,1,770
PAY_01298,11441,UPI,Card Declined,9,1,2,0.818,3,160,UPI Link,1,11441
PAY_01299,4206,Wallet,Card Declined,7,0,0,0.875,6,221,UPI Link,1,4206
PAY_01300,1202,UPI,Card Declined,7,3,0,0.636,8,89,UPI Link,0,0
PAY_01301,15582,UPI,Insufficient Funds,10,3,0,0.714,19,421,UPI Link,0,0
PAY_01302,19524,Card,Bank Timeout,8,4,2,0.615,11,60,Reminder,0,0
PAY_01303,2989,Net Banking,Network Error,10,3,0,0.714,11,329,UPI Link,0,0
PAY_01304,1690,Card,Network Error,5,2,1,0.625,2,203,UPI Link,0,0
PAY_01305,8833,UPI,Network Error,12,3,0,0.75,22,393,Reminder,0,0
PAY_01306,1526,Card,Network Error,11,1,0,0.846,23,203,Reminder,1,1526
PAY_01307,1774,Wallet,Technical Error,7,2,2,0.7,18,380,Reminder,0,0
PAY_01308,5486,UPI,Bank Timeout,9,0,0,0.9,12,869,Retry,1,5486
PAY_01309,1520,Card,Card Declined,10,3,0,0.714,10,254,UPI Link,1,1520
PAY_01310,1154,Card,Card Declined,10,5,0,0.625,22,591,UPI Link,1,1154
PAY_01311,23433,UPI,Insufficient Funds,11,2,0,0.786,15,237,Reminder,0,0
PAY_01312,7471,Wallet,Network Error,13,6,2,0.65,9,1408,Retry,1,7471
PAY_01313,5640,Wallet,Bank Timeout,8,1,1,0.8,13,596,Reminder,0,0
PAY_01314,3520,Wallet,Bank Timeout,11,3,0,0.733,15,1391,Retry,1,3520
PAY_01315,9053,UPI,User Abandoned,9,6,1,0.562,21,216,Reminder,1,9053
PAY_01316,2186,UPI,Insufficient Funds,3,6,0,0.3,12,821,UPI Link,1,2186
PAY_01317,2923,UPI,User Abandoned,6,1,0,0.75,2,745,Retry,0,0
PAY_01318,6830,Net Banking,Bank Timeout,5,1,1,0.714,12,252,Retry,1,6830
PAY_01319,2422,Wallet,User Abandoned,13,4,1,0.722,8,1462,UPI Link,1,2422
PAY_01320,883,Net Banking,User Abandoned,14,5,1,0.7,11,975,UPI Link,1,883
PAY_01321,5229,Wallet,Card Declined,5,0,1,0.833,8,302,Reminder,1,5229
PAY_01322,10040,UPI,Insufficient Funds,13,3,0,0.765,15,1019,Reminder,1,10040
PAY_01323,4064,Card,Insufficient Funds,10,1,0,0.833,23,109,UPI Link,0,0
PAY_01324,8581,Wallet,User Abandoned,5,2,0,0.625,5,784,UPI Link,0,0
PAY_01325,3101,Net Banking,Bank Timeout,6,2,0,0.667,19,1277,Retry,1,3101
PAY_01326,1595,UPI,User Abandoned,10,2,1,0.769,15,955,Reminder,0,0
PAY_01327,8580,Wallet,Card Declined,6,4,1,0.545,8,1111,UPI Link,1,8580
PAY_01328,18626,UPI,Insufficient Funds,12,1,1,0.857,3,786,UPI Link,0,0
PAY_01329,2261,Wallet,Card Declined,9,2,1,0.75,1,68,UPI Link,1,2261
PAY_01330,3481,Net Banking,User Abandoned,11,3,0,0.733,15,883,Reminder,0,0
PAY_01331,1475,Wallet,Card Declined,4,1,0,0.667,18,1383,UPI Link,1,1475
PAY_01332,4862,Wallet,Card Declined,9,2,1,0.75,5,1038,UPI Link,1,4862
PAY_01333,10656,Net Banking,Card Declined,5,3,1,0.556,12,1264,UPI Link,1,10656
PAY_01334,11401,Net Banking,Technical Error,6,4,0,0.545,0,1210,Retry,1,11401
PAY_01335,7320,Net Banking,Technical Error,3,0,2,0.75,18,56,UPI Link,1,7320
PAY_01336,8202,Net Banking,Card Declined,8,1,0,0.8,13,707,Retry,1,8202
PAY_01337,3809,Wallet,Technical Error,8,1,0,0.8,21,501,Retry,1,3809
PAY_01338,6814,Net Banking,Network Error,6,0,0,0.857,22,135,UPI Link,0,0
PAY_01339,3420,UPI,Technical Error,9,1,0,0.818,0,1103,Retry,1,3420
PAY_01340,6513,Wallet,User Abandoned,6,2,1,0.667,18,1055,UPI Link,1,6513
PAY_01341,3568,Net Banking,Insufficient Funds,9,1,2,0.818,15,1205,Reminder,1,3568
PAY_01342,10127,Net Banking,Card Declined,9,1,1,0.818,12,661,UPI Link,1,10127
PAY_01343,3542,Wallet,Insufficient Funds,8,1,2,0.8,21,422,Reminder,1,3542
PAY_01344,29174,Net Banking,Bank Timeout,13,0,1,0.929,9,745,Reminder,0,0
PAY_01345,8395,Card,Card Declined,7,1,2,0.778,2,1098,UPI Link,1,8395
PAY_01346,9870,Net Banking,Insufficient Funds,6,2,0,0.667,18,824,UPI Link,0,0
PAY_01347,1952,UPI,User Abandoned,8,3,1,0.667,3,1213,Reminder,0,0
PAY_01348,2989,UPI,Network Error,14,1,1,0.875,15,875,Retry,1,2989
PAY_01349,7605,UPI,User Abandoned,7,2,0,0.7,16,615,Reminder,1,7605
PAY_01350,2475,Net Banking,Bank Timeout,9,1,1,0.818,12,515,Retry,1,2475
PAY_01351,5744,Wallet,User Abandoned,7,3,1,0.636,5,39,UPI Link,1,5744
PAY_01352,1754,Card,Network Error,11,2,1,0.786,6,1354,Reminder,1,1754
PAY_01353,2786,Wallet,Technical Error,7,3,2,0.636,17,1259,Retry,1,2786
PAY_01354,1450,Wallet,Network Error,9,3,2,0.692,20,123,UPI Link,0,0
PAY_01355,7955,Net Banking,Card Declined,15,2,0,0.833,7,309,Reminder,0,0
PAY_01356,7696,Net Banking,Card Declined,5,6,1,0.417,10,132,UPI Link,1,7696
PAY_01357,1718,Wallet,Technical Error,13,2,0,0.812,20,329,Retry,1,1718
PAY_01358,3780,Card,Card Declined,5,5,0,0.455,3,308,UPI Link,1,3780
PAY_01359,8013,Card,Technical Error,6,3,1,0.6,15,1147,Reminder,0,0
PAY_01360,9150,Wallet,User Abandoned,8,3,0,0.667,6,327,Reminder,1,9150
PAY_01361,4098,UPI,Technical Error,13,1,0,0.867,21,1128,Retry,1,4098
PAY_01362,4345,UPI,User Abandoned,7,2,1,0.7,0,114,UPI Link,0,0
PAY_01363,9007,UPI,Technical Error,3,2,1,0.5,9,131,Reminder,0,0
PAY_01364,3856,Wallet,Technical Error,6,4,2,0.545,21,185,Reminder,1,3856
PAY_01365,2457,Card,Bank Timeout,9,0,0,0.9,18,1025,Reminder,1,2457
PAY_01366,905,Net Banking,Card Declined,9,2,0,0.75,7,1229,UPI Link,0,0
PAY_01367,2461,Net Banking,Technical Error,3,2,1,0.5,23,799,UPI Link,1,2461
PAY_01368,1572,Card,Card Declined,11,1,0,0.846,4,219,UPI Link,1,1572
PAY_01369,3036,Net Banking,Card Declined,6,5,1,0.5,8,1208,UPI Link,0,0
PAY_01370,7229,Net Banking,User Abandoned,6,3,0,0.6,10,1118,Reminder,0,0
PAY_01371,6273,Card,Technical Error,8,2,0,0.727,11,974,UPI Link,1,6273
PAY_01372,13038,Net Banking,Insufficient Funds,10,0,2,0.909,19,72,UPI Link,0,0
PAY_01373,6810,UPI,User Abandoned,6,1,2,0.75,7,519,UPI Link,1,6810
PAY_01374,3213,Net Banking,User Abandoned,10,1,2,0.833,11,1404,Reminder,1,3213
PAY_01375,6830,Card,Card Declined,11,0,1,0.917,0,805,Retry,1,6830
PAY_01376,1515,Net Banking,Technical Error,10,4,0,0.667,7,610,Retry,1,1515
